dimensions,num_beds,num_baths,house_type,city,location,area_block,price,unique_id,View,Floor Level,Balcony or Terrace,Flooring,Parking Spaces,Elevators in Building,24 Hours Concierge,Double Glazed Windows,Freehold,Waste Disposal,Lobby in Building,Electricity Backup,Intercom,CCTV Security,Maintenance Staff,Swimming Pool,Storage Areas,Barbeque Area,Cleaning Services,Service Elevators,Cafeteria or Canteen,Broadband Internet,Central Heating,Lawn or Garden,Furnished,Prayer Room,Conference Room,Business Center,Laundry Facility,Jacuzzi,Steam Room,Day Care Center,First Aid Medical Center,Shared Kitchen,ATM Facility,Facilities for Disabled,Sauna
1600.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block D,30000.0,3461352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block D,30000.0,3461350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block A,70000.0,5361596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block J,30000.0,4898453,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,22000.0,3082266,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,25000.0,3082262,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000.0,4,5,Apartment,Dhaka,Bashundhara R-A,Block C,75000.0,1778459,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block J,30000.0,4933705,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375.0,1,1,Apartment,Dhaka,Bashundhara R-A,Block C,20000.0,5011079,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block G,30000.0,3847046,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block F,36000.0,3648863,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2270.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block D,40000.0,3638582,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block A,60000.0,5225016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3210169,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3225362,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block C,30000.0,5358882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block J,30000.0,4933668,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block J,30000.0,4933667,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,30000.0,3067406,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3536.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block C,79000.0,3268331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block I Extension,45000.0,5357478,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block F,55000.0,3646130,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3645816,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,4,5,Apartment,Dhaka,Bashundhara R-A,Block E,25000.0,3653834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block D,22000.0,3210000,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block A,21000.0,3263902,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block I,150000.0,3082754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1440.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block A,25000.0,3270611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,3,2,Apartment,Dhaka,Bashundhara R-A,Block I,25000.0,3961281,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,20000.0,3655843,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1350.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block B,24000.0,3127237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3848618,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3848622,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3848623,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,28000.0,3865238,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,2,Apartment,Dhaka,Bashundhara R-A,Block I,28000.0,3865239,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3848627,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,18000.0,4956740,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,18500.0,3340714,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block G,35000.0,3219879,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block G,23000.0,3084319,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block G,23000.0,3082699,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,18000.0,3083251,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block C,20000.0,3212435,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block C,20000.0,3634030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block C,35000.0,3083226,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block K,25000.0,5293955,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block K,25000.0,5293952,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block K,25000.0,5293954,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,30000.0,5348265,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,30000.0,5348264,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,30000.0,5348263,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,30000.0,5348260,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block I,30000.0,5348259,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,25000.0,3173709,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block K,25000.0,5293949,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block A,30000.0,3091141,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,2,Apartment,Dhaka,Bashundhara R-A,Block I,20000.0,4929723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,28000.0,3639737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451.0,3,2,Apartment,Dhaka,Bashundhara R-A,Block D,30000.0,3636658,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block G,30000.0,4980816,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,40000.0,3856876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450.0,2,1,Apartment,Dhaka,Bashundhara R-A,Block G,16000.0,3852396,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,16000.0,3221617,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block C,25000.0,3091456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3644604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block G,25000.0,5284599,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block G,25000.0,5284596,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block F,25000.0,3644628,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block I,35000.0,5305644,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,17000.0,3091928,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,26500.0,3215544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block D,25000.0,5341314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block K,22000.0,5341656,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block K,22000.0,5341650,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block E,20000.0,3654055,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.0,3,2,Apartment,Dhaka,Bashundhara R-A,Block E,22000.0,3654040,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block E,20000.0,3654019,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block D,30000.0,3084144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2215.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block D,32000.0,3091684,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block D,45000.0,3217368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block F,20000.0,3644293,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2200.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block A,40000.0,3066880,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block D,50000.0,3082518,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block L,20000.0,5181197,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block L,20000.0,5181198,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block L,35000.0,5265488,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block L,38000.0,5265500,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960.0,4,4,Apartment,Dhaka,Bashundhara R-A,Block A,35000.0,4997220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,16000.0,5339695,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block A,26000.0,4397352,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750.0,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,16000.0,5339693,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block A,60000.0,3093712,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block D,34000.0,3830400,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,30000.0,3124687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871262,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871263,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871264,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871265,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871266,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871267,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871268,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871269,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871270,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871271,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871261,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871260,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871259,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871257,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871258,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871255,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871256,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,40000.0,3871254,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block L,22000.0,5330859,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,3,4,Apartment,Dhaka,Bashundhara R-A,Block B,30000.0,3124798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450.0,1,1,Apartment,Dhaka,Bashundhara R-A,Block H,10000.0,5040980,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250.0,3,3,Apartment,Dhaka,Bashundhara R-A,Block D,22000.0,3215947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
