dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price,unique_id
"2,420 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I Extension,Bashundhara R-a Is Offering A 2420 Sq Ft Apartment For Rent To Pick It For Your Next Home.,https://www.bproperty.com/en/property/details-5357478.html,45000.0,5357478
"2,359 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block F,Experience The Ultimate Luxury Lifestyle Here In This Bashundhara R-a Home,https://www.bproperty.com/en/property/details-3646130.html,55000.0,3646130
"1,700 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,A very beautiful 1700 SQ FT residence is now available for rent in Bashundhara R-A,https://www.bproperty.com/en/property/details-3645816.html,25000.0,3645816
"2,000 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block E,In This Serene Neighborhood Of Bashundhara R-a A Flat Is Up For Rent,https://www.bproperty.com/en/property/details-3653834.html,25000.0,3653834
"1,250 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,Experience The Ultimate Luxury Lifestyle Here In This Bashundhara R-a Home,https://www.bproperty.com/en/property/details-3210000.html,22000.0,3210000
850 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block A,850 Square Feet Residential Apartment Is Available To Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3263902.html,21000.0,3263902
"3,300 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,Fully Furnished 3300 Sq Ft Apartment Is Up For Rent And All Set For You To Settle In Bashundhara R-A,https://www.bproperty.com/en/property/details-3082754.html,150000.0,3082754
"1,440 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"In Bashundhara R-a, Block A, A Wonderful 1440 Sq Ft Flat Is Up For Rent",https://www.bproperty.com/en/property/details-3270611.html,25000.0,3270611
"1,100 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,A very reasonable 1100 SQ FT residential home is up for rent located at Bashundhara R-A,https://www.bproperty.com/en/property/details-3961281.html,25000.0,3961281
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block I,Grab This 800 Sq Ft Ready Flat For Rent In Bashundhara Residential Area,https://www.bproperty.com/en/property/details-3655843.html,20000.0,3655843
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,A very reasonable 1350 SQ FT residential home is up for rent located at Bashundhara R-A,https://www.bproperty.com/en/property/details-3127237.html,24000.0,3127237
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Celebrate Life Each Day In Your New Apartment Of 1450 Sq Ft With Your Beloved Family In Bashundhara,https://www.bproperty.com/en/property/details-3848618.html,25000.0,3848618
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,The Calm Environment Of Bashundhara R-a Is Offering You A 1450 Sq Ft Flat Available For Rent,https://www.bproperty.com/en/property/details-3848622.html,25000.0,3848622
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"View This 1450 Sq Ft Flat With 3 Beds, Available For Rent In Bashundhara R-a, Block F",https://www.bproperty.com/en/property/details-3848623.html,25000.0,3848623
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,1500 Sq Ft Ready Flat With 3 Beds For Rent In Bashundhara Residential Area,https://www.bproperty.com/en/property/details-3865238.html,28000.0,3865238
"1,500 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,1500 Sq Ft Amazing Flat For Rent In Bashundhara Residential Area,https://www.bproperty.com/en/property/details-3865239.html,28000.0,3865239
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Three Modern Bedroom Apartment In Bashundhara R-a Is Ready For Rent,https://www.bproperty.com/en/property/details-3848627.html,25000.0,3848627
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"In Bashundhara,block G This Lovely Flat Of 800 Sq Ft Which Is Up For Rent",https://www.bproperty.com/en/property/details-4956740.html,18000.0,4956740
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Check This Flat In Bashundhara R-a For Rent Which Is Ready To Move In,https://www.bproperty.com/en/property/details-3340714.html,18500.0,3340714
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,An Amazing 1800 Sq Ft Apartment Is Up For Rent And All Set For You To Settle In Bashundhara,https://www.bproperty.com/en/property/details-3219879.html,35000.0,3219879
"1,620 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"In Bashundhara R-a, Block G, A 1620 Sq Ft Apartment Is Available For Rent",https://www.bproperty.com/en/property/details-3084319.html,23000.0,3084319
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"1500 Sq Ft Flat Is Available For Rent In Bashundhara R-a, Block G",https://www.bproperty.com/en/property/details-3082699.html,23000.0,3082699
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Ready for move in check this 800 sq. ft apartment for rent which is in Bashundhara R-A,https://www.bproperty.com/en/property/details-3083251.html,18000.0,3083251
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,1400 Sq Ft Flat Available For Rent In Bashundhara R-a Close To The Tea Station Cafe,https://www.bproperty.com/en/property/details-3212435.html,20000.0,3212435
"1,270 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Persuade This Serene Locality Of Bashundhara R-a To Live In While Transcending Your Routined Mode Of Life,https://www.bproperty.com/en/property/details-3634030.html,20000.0,3634030
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Offering You A Eco-friendly And Affordable 1550 Sq Ft Apartment For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3083226.html,35000.0,3083226
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,Worthy 1500 SQ FT Nice home is ready to Rent at Bashundhara R-A,https://www.bproperty.com/en/property/details-5293955.html,25000.0,5293955
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,An Adequate Residence Is up For Rent In Bashundhara R-A With Satisfactory Price,https://www.bproperty.com/en/property/details-5293952.html,25000.0,5293952
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,This Home In Bashundhara R-a Is Up For Rent In A Wonderful Neighborhood of Block K,https://www.bproperty.com/en/property/details-5293954.html,25000.0,5293954
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,With Complete Facilities In A Peaceful Neighborhood This 1500 Sq Ft Flat Is Ready To Rent At Bashundhara R-a,https://www.bproperty.com/en/property/details-5348265.html,30000.0,5348265
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A Lusciously Designed 3BR Apartment in Bashundhara R-A is waiting for rent.,https://www.bproperty.com/en/property/details-5348264.html,30000.0,5348264
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"Stunning Apartment Of 1500 Sq Ft, In The Heart Of Bashundhara R-a Is Now Waiting For You!",https://www.bproperty.com/en/property/details-5348263.html,30000.0,5348263
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A Well-designed Lifestyle Destination With A Lovely View Is Now Waiting For You At Bashundhara R-a,https://www.bproperty.com/en/property/details-5348260.html,30000.0,5348260
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,Modern Living Space Of 1500 Sq Ft Is Up For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-5348259.html,30000.0,5348259
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Looking For A Tasteful Home To Rent In Bashundhara R-A, Check This One",https://www.bproperty.com/en/property/details-3173709.html,25000.0,3173709
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,1500 Square feet well-constructed apartment is available in Bashundhara R-A for rental purpose,https://www.bproperty.com/en/property/details-5293949.html,25000.0,5293949
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Bashundhara Is Offering Eco-friendly Apartments With Stunning Design For Rent,https://www.bproperty.com/en/property/details-3091141.html,30000.0,3091141
"1,200 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,For Rental purpose beautiful 1200 SQ FT flat is now up to Rent in Bashundhara R-A,https://www.bproperty.com/en/property/details-4929723.html,20000.0,4929723
"1,530 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Offering You A 1530 Sq Ft Apartment For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3639737.html,28000.0,3639737
"1,451 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block D,Offering You A 1451 Sq Ft Apartment For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3636658.html,30000.0,3636658
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Huge 3 Bedroom Flat Is Now Vacant For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-4980816.html,30000.0,4980816
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Amazing Three Bedroom Flat With Lovely Views Is Up For Rent At Bashundhara R-a,https://www.bproperty.com/en/property/details-3856876.html,40000.0,3856876
450 sqft,2,1,Apartment,Dhaka,Bashundhara R-A,Block G,Celebrate Life Each Day In Your New Apartment Of 450 Sq Ft With Your Beloved Family,https://www.bproperty.com/en/property/details-3852396.html,16000.0,3852396
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,750 Sq Ft Flat For Rent In Bashundhara Residential Area,https://www.bproperty.com/en/property/details-3221617.html,16000.0,3221617
"1,771 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Affordable And Wonderful Residential Apartment Is Up For Rent In Bashundhara R-A,https://www.bproperty.com/en/property/details-3091456.html,25000.0,3091456
"1,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,1400 Sq Ft Flat Available For Rent In Bashundhara,https://www.bproperty.com/en/property/details-3644604.html,25000.0,3644604
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Sophisticated &amp; Classy, Fully Ready 3 Bedroom Flat In Bashundhara R-a For Rent",https://www.bproperty.com/en/property/details-5284599.html,25000.0,5284599
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Amazing Three Bedroom Flat With Lovely Views Is Up For Rent At Bashundhara R-a,https://www.bproperty.com/en/property/details-5284596.html,25000.0,5284596
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,1450 Sq Ft Flat Is Available For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3644628.html,25000.0,3644628
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,For Rental purpose nice 2000 SQ FT flat is now up to Rent in Bashundhara R-A,https://www.bproperty.com/en/property/details-5305644.html,35000.0,5305644
850 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,Worthy 850 SQ FT Nice home is ready to Rent at Bashundhara R-A,https://www.bproperty.com/en/property/details-3091928.html,17000.0,3091928
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,A Modern Apartment Of 1250 Square Feet For Rent Is Available In Bashundhara R-A-Block D.,https://www.bproperty.com/en/property/details-3215544.html,26500.0,3215544
"1,050 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,A well sized 1050 SQ FT residential home is available for rent at Bashundhara R-A,https://www.bproperty.com/en/property/details-5341314.html,25000.0,5341314
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,A Finely Built 1200 Sq Ft Flat Is Up For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-5341656.html,22000.0,5341656
"1,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block K,"A Nice Flat That You Have Been Looking For, This Flat For Rent Is Located Bashundhara R-a",https://www.bproperty.com/en/property/details-5341650.html,22000.0,5341650
"1,280 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"Great Location! Check Out This Apartment For Rent In Bashundhara R-a, Block E.",https://www.bproperty.com/en/property/details-3654055.html,20000.0,3654055
"1,280 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block E,Select Your Next Residing Place At This Nice Flat Of 1280 Sq Ft In Bashundhara R-a,https://www.bproperty.com/en/property/details-3654040.html,22000.0,3654040
"1,280 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"A Beautiful 1280 Sq Ft Flat With Quality Of Life Your Family Deserves, Is Up For Rent In Bashundhara R-a",https://www.bproperty.com/en/property/details-3654019.html,20000.0,3654019
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,A 1450 Sq Ft Flat With All Living Amenities Is Available For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3084144.html,30000.0,3084144
"2,215 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,"In Bashundhara R-a, With All Best Amenities, This 3 Bedroom Flat Is Ready To Move In",https://www.bproperty.com/en/property/details-3091684.html,32000.0,3091684
"1,100 sqft",2,2,Apartment,Dhaka,Bashundhara R-A,Block D,When Location and Convenience is your priority this flat is for you which is 1100 SQ FT for rent in Bashundhara R-A,https://www.bproperty.com/en/property/details-3217368.html,45000.0,3217368
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,This Amazing 3 Bedroom Apartment In This Iconic Location Of Bashundhara R-a Is For Rent,https://www.bproperty.com/en/property/details-3644293.html,20000.0,3644293
"2,200 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,"A Well Designed Apartment Is Waiting For Rent At Bashundhara R-a, Block A.",https://www.bproperty.com/en/property/details-3066880.html,40000.0,3066880
"2,250 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Stylish Apartment Of 2250 Sq Ft Is Prepared For Rent In Bashundhara R-a With A Peaceful Neighborhood,https://www.bproperty.com/en/property/details-3082518.html,50000.0,3082518
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,"1500 Sq Ft Beautiful Flat For Rent At Bashundhara R-a, Block L.",https://www.bproperty.com/en/property/details-5181197.html,20000.0,5181197
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,Convenient 1500 Sq Ft Apartment Is Now For Rent In Bashundhara R-A,https://www.bproperty.com/en/property/details-5181198.html,20000.0,5181198
"2,500 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block L,Reside In This 2500 Sq Ft Well Fitted Flat Which Is Located At Bashundhara R-a,https://www.bproperty.com/en/property/details-5265488.html,35000.0,5265488
"2,500 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block L,Obtain This Well Fitted Flat Of 2500 Sq Ft Which Is Up For Rent In Bashundhara R-A,https://www.bproperty.com/en/property/details-5265500.html,38000.0,5265500
"1,960 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,"Good-looking Flat Is Vacant For Rent In Bashundhara R-a, Which Is 1960 Sq Ft",https://www.bproperty.com/en/property/details-4997220.html,35000.0,4997220
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"Comfy Home Is Vacant For Rent Now In Bashundhara R-a, Featuring 750 Sq Ft Space",https://www.bproperty.com/en/property/details-5339695.html,16000.0,5339695
"1,480 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"A Nice 1480 Square Feet House Is Available For Rent At Bashundhara R-A, Block A With An Affordable Deal.",https://www.bproperty.com/en/property/details-4397352.html,26000.0,4397352
750 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"750 Sq. ft Apartment Is Available For Rent In Bashundhara R-A , Block G Which Is Tailored To Your Highest Standards",https://www.bproperty.com/en/property/details-5339693.html,16000.0,5339693
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,A 2200 Square Feet Full Furnished Residential Apartment Is Up For Rent In Bashundhara,https://www.bproperty.com/en/property/details-3093712.html,60000.0,3093712
"1,850 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Tastefully Designed this 1850 SQ FT apartment is now vacant for rent in Bashundhara R-A,https://www.bproperty.com/en/property/details-3830400.html,34000.0,3830400
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"The Azure Sky Is Offered By The Windows Of This Abundant Apartment, Situated In Bashundhara",https://www.bproperty.com/en/property/details-3124687.html,30000.0,3124687
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"Let Us Assist You To Rent This Flat Summiting The Vision About Your Future Home In Bashundhara R-a, With Good Features",https://www.bproperty.com/en/property/details-3871262.html,40000.0,3871262
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Grab This 1686 Sq Ft Flat Available For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3871263.html,40000.0,3871263
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,A Modest 1670 Sq Ft Flat Is Available For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3871264.html,40000.0,3871264
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,A Nice 1686 Sq Ft Flat Is Available For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3871265.html,40000.0,3871265
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,1670 Sq Ft Flat Is Available For Rent In Bashundhara R-a,https://www.bproperty.com/en/property/details-3871266.html,40000.0,3871266
"1,686 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"The Azure Sky Is Offered By The Windows Of This Abundant Apartment, Situated In Bashundhara",https://www.bproperty.com/en/property/details-3871267.html,40000.0,3871267
"1,670 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,No Place Rather Than Bashundhara Does It Better To Provide You With Better Homely Affairs,https://www.bproperty.com/en/property/details-3871268.html,40000.0,3871268
